feature,chi2,p,n_target,n_reference,significant,fdr_p,fdr_significant,favors
indiana,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
indicate,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
inequality,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
ingested,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
inspire,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
instantly,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
interestingly,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
interface,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
interpretation,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
investigation,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
ironic,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
jd,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
jim,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
joe,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
john,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
joked,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
jurisdictions,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
kenny,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
kiosks,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
lacks,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
lagged,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
leaning,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
legacy,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
license,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
linked,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
links,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
located,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
losing,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
luddites,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
lure,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
machinery,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
made-up,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
mandate,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
marry,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
mass,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
materially,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
matthew,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
meant,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
measure,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
mere,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
merely,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
messages,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
minds,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
misuse,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
mitigated,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
mobility,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
modern-day,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
momentum,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
movements,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
nations,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
native,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
neither,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
netherlands,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
networked,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
newer,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
newest,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
normal,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
notices,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
notifications,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
nurses,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
objectives,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
observe,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
offerings,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
offset,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
offshore,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
once-in-a-generation,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
openness,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
opted,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
outer,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
overhaul,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
overseeing,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
package,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
participants,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
participate,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
pattern,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
payments,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
perceived,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
performer,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
physician,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
piles,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
plagued,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
populations,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
portrayed,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
powerhouses,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
powering,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
pre-empt,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
precedent,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
predicts,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
presentation,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
preventable,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
prevents,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
progressed,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
progression,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
progressive,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
promoting,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
promotion,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
prone,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
pronounced,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
prototype,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
proven,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
proximity,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
qualifies,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
ranking,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
reaching,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
reams,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
recalls,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
receiving,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
recommended,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
recycled,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
reduces,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
referred,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
referring,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
refers,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
refined,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
reflects,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
reinforced,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
reinvent,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
relentlessly,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
reliant,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
relies,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
render,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
repeated,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
reputation,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
researched,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
researching,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
resemble,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
resistant,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
respectful,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
restaurant,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
reuters,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
revealing,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
ripe,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
rises,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
rolling,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
roy,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
safeguards,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
scalable,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
schedule,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
secondary,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
secret,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
send,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
serving,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
shane,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
sheer,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
shifting,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
shock,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
shorter,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
shortfall,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
showcased,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
shown,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
silent,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
simulates,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
siri,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
sit,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
situations,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
sizes,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
skyrocketed,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
smartphone,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
socioeconomic,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
somewhere,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
sonnet,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
south,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
speakers,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
spearheaded,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
spotlight,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
squarely,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
steady,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
stepped,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
strides,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
struck,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
suffer,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
suffice,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
sufficient,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
suggestions,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
surged,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
surpass,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
surprising,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
surrounded,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
suspected,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
sweeping,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
systematic,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
tackled,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
tackling,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
tailor,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
tangible,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
targeting,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
taught,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
tea,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
technology’s,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
teenage,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
tentative,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
thin,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
three-month,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
thriving,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
today’s,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
tomorrow,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
touch,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
trade-offs,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
transfer,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
treat,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
trial,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
trillions,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
tutor,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
typing,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
unable,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
uncertain,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
undermine,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
unfairly,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
unimaginable,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
universal,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
unknown,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
unlikely,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
unstructured,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
vaping,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
victoria,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
violence,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
visitors,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
walking,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
week's,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
weigh,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
welfare,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
whereas,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
wield,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
winning,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
wins,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
winter,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
wise,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
woman,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
writer,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
yale,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
yesterday,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
zero,-0.048,0.826775,1,1,FALSE,0.896729642342775,FALSE,Ireland
added,-0.048,0.825961,15,12,FALSE,0.896729642342775,FALSE,Ireland
course,0.045,0.831259,12,8,FALSE,0.896729642342775,FALSE,USA
difficult,0.045,0.831259,12,8,FALSE,0.896729642342775,FALSE,USA
generate,0.045,0.831259,12,8,FALSE,0.896729642342775,FALSE,USA
launched,0.045,0.831259,12,8,FALSE,0.896729642342775,FALSE,USA
add,0.044,0.833359,6,3,FALSE,0.896729642342775,FALSE,USA
block,0.044,0.833359,6,3,FALSE,0.896729642342775,FALSE,USA
catch,0.044,0.833359,6,3,FALSE,0.896729642342775,FALSE,USA
conversations,0.044,0.833359,6,3,FALSE,0.896729642342775,FALSE,USA
goes,0.044,0.833359,6,3,FALSE,0.896729642342775,FALSE,USA
hands,0.044,0.833359,6,3,FALSE,0.896729642342775,FALSE,USA
interviews,0.044,0.833359,6,3,FALSE,0.896729642342775,FALSE,USA
looked,0.044,0.833359,6,3,FALSE,0.896729642342775,FALSE,USA
press,0.044,0.833359,6,3,FALSE,0.896729642342775,FALSE,USA
scrutiny,0.044,0.833359,6,3,FALSE,0.896729642342775,FALSE,USA
shape,0.044,0.833359,6,3,FALSE,0.896729642342775,FALSE,USA
turning,0.044,0.833359,6,3,FALSE,0.896729642342775,FALSE,USA
website,0.044,0.833359,6,3,FALSE,0.896729642342775,FALSE,USA
conduct,-0.043,0.835123,6,5,FALSE,0.896729642342775,FALSE,Ireland
email,-0.043,0.835123,6,5,FALSE,0.896729642342775,FALSE,Ireland
headquarters,-0.043,0.835123,6,5,FALSE,0.896729642342775,FALSE,Ireland
initial,-0.043,0.835123,6,5,FALSE,0.896729642342775,FALSE,Ireland
manager,-0.043,0.835123,6,5,FALSE,0.896729642342775,FALSE,Ireland
promise,-0.043,0.835123,6,5,FALSE,0.896729642342775,FALSE,Ireland
regard,-0.043,0.835123,6,5,FALSE,0.896729642342775,FALSE,Ireland
sets,-0.043,0.835123,6,5,FALSE,0.896729642342775,FALSE,Ireland
useful,-0.043,0.835123,6,5,FALSE,0.896729642342775,FALSE,Ireland
public,0.039,0.844124,40,28,FALSE,0.896729642342775,FALSE,USA
accessing,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
accurately,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
accused,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
acemoglu,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
afraid,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
argument,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
assumed,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
audience,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
ben,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
bloomberg,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
builds,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
bunch,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
burn,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
challenged,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
chances,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
chris,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
cohort,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
command,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
communities,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
comparing,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
creativity,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
cut,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
date,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
defined,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
delivered,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
designers,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
direct,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
discrimination,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
discussed,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
doubled,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
dramatically,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
economies,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
efficiently,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
encouraging,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
eric,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
essentially,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
extraordinary,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
failed,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
follows,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
framed,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
fundamentally,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
genuine,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
germany,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
globe,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
government’s,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
green,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
handling,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
healthy,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
ignoring,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
incoming,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
inexpensive,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
influential,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
initiative,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
inspired,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
institution,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
involving,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
journalist,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
lag,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
large-scale,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
let,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
lets,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
losses,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
menlo,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
microsoft’s,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
mine,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
musicians,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
noted,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
notice,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
novel,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
paid,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
panel,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
parties,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
paul,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
persuade,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
phones,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
photographs,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
physics,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
plus,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
pointing,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
possibilities,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
prize,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
proved,0.039,0.844238,3,1,FALSE,0.896729642342775,FALSE,USA
